Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,70
OutDegreeValue,1,2,3,4,5,7,8,9,10,11
OutDegreeCount,3,48,8,1,1,1,3,2,1,2
NAValue,1,2,3,4,5,6
NACount,1,2,3,48,14,2
MPCValue,0.00000,0.18333,0.33333,0.80000,0.88163,0.90000,0.91349,0.92098,0.92410,0.92800,0.93061,0.97500,1.00000
MPCCount,1,1,1,3,1,48,3,1,2,1,6,1,1
