Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,102
OutDegreeValue,1,2,3,4,5,7,9,10,12,16
OutDegreeCount,5,67,12,4,6,4,1,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,4,5,65,23,4
MPCValue,0.00000,0.38400,0.79872,0.80000,0.88533,0.90000,0.92410,0.92517,0.93061,0.93223,0.96000,0.98400
MPCCount,1,4,1,5,4,65,1,1,12,2,2,4
