Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,92
OutDegreeValue,1,2,3,4,5,6,8,9,10,13
OutDegreeCount,8,56,15,1,5,2,1,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,4,9,55,19,4
MPCValue,0.00000,0.15918,0.33333,0.45000,0.76800,0.80000,0.84432,0.85289,0.90000,0.90888,0.91429,0.93010,0.93061,0.93223,0.97500,1.00000
MPCCount,1,1,2,1,1,8,1,1,55,1,2,1,11,2,1,3
