Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,52
OutDegreeValue,1,2,3,5,6,7,8,9
OutDegreeCount,3,39,1,1,1,5,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,33,11,1
MPCValue,0.00000,0.23704,0.26250,0.76800,0.80000,0.84432,0.90000,0.92800,0.93223,0.93728,0.96000,1.00000
MPCCount,1,1,1,1,3,1,33,4,1,1,4,1
