Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,52
OutDegreeValue,1,2,3,8,10,12
OutDegreeCount,1,41,1,5,3,1
NAValue,1,3,4,5
NACount,1,1,39,11
MPCValue,0.00000,0.83333,0.91837,0.93750,0.95238,0.96886,0.96939,1.00000
MPCCount,1,1,1,39,2,5,1,2
