Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,64
OutDegreeValue,1,2,3,4,9,10,11,15
OutDegreeCount,1,48,6,1,1,2,4,1
NAValue,1,3,4,5
NACount,1,1,48,14
MPCValue,0.00000,0.83333,0.87950,0.92593,0.93750,0.94045,0.95238,0.95936,0.96939
MPCCount,1,1,1,1,48,1,2,3,6
