Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,95
OutDegreeValue,1,2,3,5,6,9,10,22
OutDegreeCount,2,62,21,3,1,2,3,1
NAValue,1,2,3,4,5,6
NACount,1,1,3,62,27,1
MPCValue,0.00000,0.09981,0.69421,0.80000,0.90000,0.91429,0.92410,0.93061,0.93223,0.93728,1.00000
MPCCount,1,1,1,2,62,3,1,20,2,1,1
