Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,105
OutDegreeValue,1,2,3,4,5,6,7,9
OutDegreeCount,10,61,13,6,9,3,2,1
NAValue,1,2,3,4,5,6
NACount,1,7,10,59,21,7
MPCValue,0.00000,0.21600,0.38400,0.45000,0.80000,0.88889,0.90000,0.90888,0.93061,0.93223,0.94286,0.96000,0.96667,1.00000
MPCCount,1,1,4,2,10,2,59,2,6,9,1,2,1,5
