Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,85
OutDegreeValue,1,2,3,4,6,8,9,13
OutDegreeCount,6,55,11,4,2,2,3,2
NAValue,1,2,3,4,5,6
NACount,1,4,6,55,16,3
MPCValue,0.00000,0.29388,0.38400,0.80000,0.88889,0.89751,0.90000,0.90888,0.91852,0.93010,0.93061,1.00000
MPCCount,1,1,3,6,1,3,55,1,2,1,8,3
