Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,80
OutDegreeValue,1,2,3,4,5,8,10,13
OutDegreeCount,3,51,16,3,1,2,3,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,50,21,2
MPCValue,0.00000,0.15918,0.38400,0.76800,0.80000,0.88163,0.88889,0.90000,0.91349,0.93061,0.93223,1.00000
MPCCount,1,1,1,1,3,2,2,50,2,14,1,2
