Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,94
OutDegreeValue,1,2,3,4,5,7,9,10,12,13
OutDegreeCount,3,62,14,3,3,4,1,2,1,1
NAValue,1,2,3,4,5
NACount,2,4,1,62,25
MPCValue,0.00000,0.21600,0.45000,0.60000,0.78683,0.80000,0.90000,0.92517,0.92800,0.93061,0.93223,0.94815
MPCCount,2,1,1,2,1,1,62,2,4,13,3,2
