Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,85
OutDegreeValue,1,2,3,4,6,7,8,9,15
OutDegreeCount,3,55,16,1,3,1,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,54,22,2
MPCValue,0.00000,0.14062,0.21600,0.76800,0.80000,0.90000,0.90888,0.91349,0.92800,0.93061,1.00000
MPCCount,1,1,1,1,3,54,3,4,1,14,2
