Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,65
OutDegreeValue,1,2,3,4,6,8,9,11
OutDegreeCount,2,45,3,6,4,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,2,43,17,1
MPCValue,0.00000,0.21600,0.80000,0.84375,0.88889,0.90000,0.91349,0.93061,0.93728,0.94815,0.96000
MPCCount,1,1,2,1,4,43,2,3,4,2,2
