Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,77
OutDegreeValue,1,2,3,8,9,10,14
OutDegreeCount,1,55,12,3,1,4,1
NAValue,1,3,4,5
NACount,2,1,53,21
MPCValue,0.00000,0.83333,0.89965,0.93750,0.95238,0.96260,0.96886,0.96939,1.00000
MPCCount,2,1,1,53,4,1,1,12,2
