Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,95
OutDegreeValue,1,2,3,4,5,6,7,8,10,11
OutDegreeCount,8,58,12,6,4,1,1,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,5,10,56,18,5
MPCValue,0.00000,0.23704,0.33333,0.38400,0.76800,0.80000,0.88889,0.90000,0.90888,0.92098,0.92517,0.93061,0.93223,0.94815,0.95625,1.00000
MPCCount,1,1,2,2,2,8,2,56,1,1,1,9,2,2,2,3
