Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,100
OutDegreeValue,1,2,3,4,5,6,8,9
OutDegreeCount,10,62,10,4,6,3,3,2
NAValue,1,2,3,4,5,6
NACount,1,6,11,57,22,3
MPCValue,0.00000,0.23704,0.29388,0.33333,0.38400,0.76800,0.80000,0.88889,0.90000,0.92410,0.93010,0.93061,0.93223,0.96000,0.97500
MPCCount,1,1,2,1,2,1,10,1,57,2,2,9,5,4,2
