Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,52
OutDegreeValue,1,2,4,6,10,13
OutDegreeCount,1,40,2,5,2,2
NAValue,1,2,3,4,5
NACount,1,1,2,39,9
MPCValue,0.00000,0.29388,0.76800,0.80000,0.88889,0.90000,0.90888,0.91852,0.92517,0.93728
MPCCount,1,1,1,1,2,39,1,2,2,2
