Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,38
OutDegreeValue,1,2,3,4,6,7
OutDegreeCount,2,25,2,5,3,1
NAValue,1,2,3,4,5,6
NACount,1,2,2,23,9,1
MPCValue,0.00000,0.26250,0.53333,0.80000,0.86667,0.88889,0.90000,0.93061,0.93728,0.94815,0.96000,0.96667
MPCCount,1,1,1,2,1,2,22,1,2,2,2,1
