Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,110
OutDegreeValue,1,2,3,5,6,7,8,10,11,12
OutDegreeCount,10,67,19,5,1,1,4,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,5,11,65,23,5
MPCValue,0.00000,0.17041,0.33333,0.68166,0.80000,0.90000,0.91349,0.92098,0.92517,0.93061,0.93223,0.96000,1.00000
MPCCount,1,1,4,1,10,65,4,1,1,14,1,2,5
