Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,73
OutDegreeValue,1,2,3,4,5,6,9,10,12
OutDegreeCount,1,53,7,1,2,5,1,2,1
NAValue,1,2,3,4,5
NACount,1,4,3,51,14
MPCValue,0.00000,0.38400,0.45000,0.53333,0.76800,0.80000,0.86667,0.90000,0.90888,0.91392,0.91429,0.93061,0.93223,0.93728
MPCCount,1,1,2,1,2,1,1,50,1,1,2,4,2,4
