Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,76
OutDegreeValue,1,2,3,4,5,6,7,8,10
OutDegreeCount,7,47,5,6,2,5,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,3,7,47,16,2
MPCValue,0.00000,0.19835,0.26250,0.33333,0.80000,0.82500,0.85289,0.88889,0.90000,0.91349,0.93061,0.93728,0.94815,0.96000,1.00000
MPCCount,1,1,1,1,7,1,1,3,46,2,3,5,1,1,2
