Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,68
OutDegreeValue,1,2,3,4,5,6,8,11
OutDegreeCount,6,41,9,4,1,4,2,1
NAValue,1,2,3,4,5,6
NACount,1,3,7,40,14,3
MPCValue,0.00000,0.18333,0.33333,0.38400,0.76800,0.80000,0.88889,0.90000,0.90888,0.91349,0.93061,0.93728,1.00000
MPCCount,1,1,1,1,1,6,2,40,1,2,6,3,3
