Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,69
OutDegreeValue,1,2,3,4,5,6,7,10,11
OutDegreeCount,4,47,4,1,3,3,4,2,1
NAValue,1,2,3,4,5
NACount,1,6,1,46,15
MPCValue,0.00000,0.26250,0.33333,0.53333,0.60000,0.80000,0.81210,0.85289,0.88533,0.90000,0.91429,0.92800,0.93061,0.93728,0.94815
MPCCount,1,1,1,1,3,1,1,1,2,46,2,1,4,3,1
