Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,120
OutDegreeValue,1,2,3,4,6,7,8,9,10,11,13,20
OutDegreeCount,1,87,9,10,1,1,4,1,2,1,2,1
NAValue,1,3,4,5
NACount,2,1,85,32
MPCValue,0.00000,0.75103,0.83333,0.87950,0.89965,0.92593,0.93750,0.94045,0.94675,0.95238,0.96667,0.96886,0.96939,1.00000
MPCCount,2,1,1,1,2,10,85,1,1,2,1,2,9,2
