Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,85
OutDegreeValue,1,2,3,4,5,7,8,9,11
OutDegreeCount,7,56,11,2,1,2,1,4,1
NAValue,1,2,3,4,5,6
NACount,1,6,7,50,15,6
MPCValue,0.00000,0.18333,0.33333,0.53333,0.80000,0.86939,0.90000,0.91349,0.92410,0.92800,0.93061,0.96000,0.97500,1.00000
MPCCount,1,1,1,4,7,1,50,1,4,1,7,2,1,4
