Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,87
OutDegreeValue,1,2,3,4,5,8,9,18
OutDegreeCount,3,56,15,6,2,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,3,3,54,24,2
MPCValue,0.00000,0.38400,0.80000,0.86367,0.86667,0.89751,0.90000,0.91349,0.93061,0.93600,0.94815,0.96000
MPCCount,1,3,3,1,1,1,53,2,14,2,3,3
