Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,61
OutDegreeValue,1,2,3,4,6,7,10
OutDegreeCount,5,38,5,3,7,2,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,38,13,2
MPCValue,0.00000,0.19835,0.29388,0.80000,0.88533,0.88889,0.90000,0.90888,0.93061,0.93728,1.00000
MPCCount,1,1,1,5,2,2,38,1,3,5,2
