Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,81
OutDegreeValue,1,2,3,4,5,6,7,8,14
OutDegreeCount,3,53,14,1,1,2,1,5,1
NAValue,1,2,3,4,5
NACount,1,2,3,53,22
MPCValue,0.00000,0.14933,0.23704,0.80000,0.88533,0.90000,0.90888,0.91349,0.93061,0.94815
MPCCount,1,1,1,3,1,53,2,4,14,1
