Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,59
OutDegreeValue,1,2,3,4,5,6,7
OutDegreeCount,7,34,4,4,4,5,1
NAValue,1,2,3,4,5,6
NACount,1,3,7,34,11,3
MPCValue,0.00000,0.29388,0.33333,0.80000,0.88533,0.88889,0.90000,0.93061,0.93600,0.93728,0.97500,1.00000
MPCCount,1,1,2,7,1,3,34,3,1,4,1,1
