Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,78
OutDegreeValue,1,2,3,4,8,9,10,13
OutDegreeCount,5,50,14,1,4,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,6,49,18,2
MPCValue,0.00000,0.15918,0.19835,0.76800,0.80000,0.89751,0.90000,0.91349,0.92410,0.93010,0.93061,0.97500,1.00000
MPCCount,1,1,1,1,5,1,49,3,1,1,12,1,1
