Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,65
OutDegreeValue,1,2,3,4,5,6,7,9,10,12
OutDegreeCount,2,46,4,2,2,4,1,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,1,3,44,15,1
MPCValue,0.00000,0.21600,0.69421,0.80000,0.90000,0.92160,0.92517,0.92800,0.93061,0.93223,0.93728,0.94815,0.96000,1.00000
MPCCount,1,1,1,2,44,1,1,1,3,1,4,2,2,1
