Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,75
OutDegreeValue,1,2,3,5,9,10,11,23
OutDegreeCount,1,53,13,2,3,1,1,1
NAValue,1,3,4,5
NACount,1,1,51,22
MPCValue,0.00000,0.83333,0.87950,0.93750,0.94045,0.95238,0.96260,0.96939,0.97107,1.00000
MPCCount,1,1,1,51,1,1,2,13,2,2
