Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,84
OutDegreeValue,1,2,3,4,7,8,9,15
OutDegreeCount,3,54,16,2,2,5,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,54,21,2
MPCValue,0.00000,0.14062,0.21600,0.71111,0.80000,0.90000,0.91349,0.92800,0.93061,0.97500,1.00000
MPCCount,1,1,1,1,3,54,5,2,14,1,1
