Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,80
OutDegreeValue,1,2,3,4,5,6,8
OutDegreeCount,6,51,7,5,6,1,4
NAValue,1,2,3,4,5,6
NACount,1,5,7,48,16,3
MPCValue,0.00000,0.23704,0.33333,0.38400,0.73469,0.80000,0.82500,0.90000,0.90888,0.91349,0.93061,0.93223,0.93600,0.96000,0.97500
MPCCount,1,1,2,2,1,6,1,47,1,3,6,3,1,3,2
