Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,149
OutDegreeValue,1,2,3,4,5,6,7,8
OutDegreeCount,9,88,29,3,11,2,4,3
NAValue,1,2,3,4,5,6
NACount,1,8,9,85,38,8
MPCValue,0.00000,0.23704,0.29388,0.33333,0.38400,0.80000,0.86939,0.88533,0.90000,0.93061,0.93223,0.93600,0.96000,0.97500,1.00000
MPCCount,1,3,1,3,1,9,1,3,85,26,6,2,3,2,3
