Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,50
OutDegreeValue,1,2,3,6,8,12,14
OutDegreeCount,1,39,1,2,5,1,1
NAValue,1,3,4,5
NACount,1,1,37,11
MPCValue,0.00000,0.83333,0.93341,0.93750,0.94675,0.96886,0.96939,1.00000
MPCCount,1,1,1,37,2,5,1,2
