Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,116
OutDegreeValue,1,2,3,4,5,6,8
OutDegreeCount,10,69,13,10,9,4,1
NAValue,1,2,3,4,5,6
NACount,1,9,12,64,22,8
MPCValue,0.00000,0.23704,0.29388,0.38400,0.53333,0.76800,0.80000,0.90000,0.90888,0.93061,0.93223,0.93728,0.94815,0.96000,0.97500,1.00000
MPCCount,1,1,1,5,2,2,10,64,2,8,8,1,2,1,3,5
