Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,94
OutDegreeValue,1,2,3,4,5,7,8,10
OutDegreeCount,11,56,14,2,3,2,5,1
NAValue,1,2,3,4,5,6
NACount,1,6,13,53,15,6
MPCValue,0.00000,0.19835,0.38400,0.45000,0.69421,0.76800,0.80000,0.88889,0.90000,0.92800,0.93010,0.93061,0.93223,0.96000,1.00000
MPCCount,1,1,1,4,1,1,11,1,53,2,4,4,2,2,6
