Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,75
OutDegreeValue,1,2,3,4,5,9,12,13
OutDegreeCount,6,50,10,1,4,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,5,6,44,14,5
MPCValue,0.00000,0.38400,0.53333,0.80000,0.84432,0.90000,0.91392,0.93061,0.93223,0.96000,1.00000
MPCCount,1,1,4,6,1,44,2,5,4,2,5
