Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,105
OutDegreeValue,1,2,3,4,6,7,8
OutDegreeCount,8,60,20,8,1,6,2
NAValue,1,2,3,4,5,6
NACount,1,7,9,60,21,7
MPCValue,0.00000,0.26250,0.29388,0.38400,0.71111,0.80000,0.88533,0.90000,0.93010,0.93061,0.97500,1.00000
MPCCount,1,1,1,5,1,8,5,60,2,14,1,6
