Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,55
OutDegreeValue,1,2,3,4,5,7,8
OutDegreeCount,2,37,4,4,1,1,6
NAValue,1,2,3,4,5,6
NACount,2,1,3,37,11,1
MPCValue,0.00000,0.23704,0.71111,0.80000,0.88889,0.90000,0.91349,0.92800,0.93010,0.93061,0.93223,1.00000
MPCCount,2,1,1,2,2,37,1,1,4,2,1,1
