Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,80
OutDegreeValue,1,2,3,6,9,19
OutDegreeCount,3,54,13,4,5,1
NAValue,1,2,3,4,5
NACount,1,1,3,54,21
MPCValue,0.00000,0.29388,0.80000,0.84432,0.90000,0.90888,0.92410,0.93061,0.93728
MPCCount,1,1,3,1,54,2,4,13,1
