Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,85
OutDegreeValue,1,2,3,4,8,9,10,11,13
OutDegreeCount,3,55,16,3,3,2,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,55,22,2
MPCValue,0.00000,0.15918,0.18333,0.80000,0.88889,0.89751,0.90000,0.91349,0.91429,0.92410,0.93061,0.97500,1.00000
MPCCount,1,1,1,3,2,1,55,3,1,1,14,1,1
