Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,77
OutDegreeValue,1,2,3,4,5,7
OutDegreeCount,12,44,8,4,8,1
NAValue,1,2,3,4,5,6
NACount,1,9,12,38,9,8
MPCValue,0.00000,0.33333,0.45000,0.53333,0.80000,0.88533,0.90000,0.93061,0.93223,0.93600,0.94815,0.97500,1.00000
MPCCount,1,2,1,6,12,1,38,2,4,1,2,2,5
