Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,105
OutDegreeValue,1,2,3,4,5,8,9
OutDegreeCount,7,61,16,8,9,3,1
NAValue,1,2,3,4,5,6
NACount,1,6,8,61,23,6
MPCValue,0.00000,0.21600,0.38400,0.71111,0.80000,0.88889,0.90000,0.91349,0.93061,0.93223,1.00000
MPCCount,1,1,5,1,7,2,61,2,10,9,6
