Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,66
OutDegreeValue,1,2,3,4,5,6,8
OutDegreeCount,6,40,8,2,3,2,5
NAValue,1,2,3,4,5,6
NACount,1,3,6,40,13,3
MPCValue,0.00000,0.29388,0.38400,0.80000,0.90000,0.93010,0.93061,0.93223,0.93728,0.98400,1.00000
MPCCount,1,1,2,6,40,4,7,1,1,2,1
