Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,65
OutDegreeValue,1,2,3,4,5,6,7,10,12
OutDegreeCount,3,46,4,2,2,2,1,1,4
NAValue,1,2,3,4,5,6
NACount,1,2,3,46,11,2
MPCValue,0.00000,0.33333,0.80000,0.88163,0.90000,0.92160,0.92800,0.93061,0.93728,0.94815,1.00000
MPCCount,1,2,3,1,46,4,1,2,1,2,2
