Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,56
OutDegreeValue,1,2,3,4,5,6,7,8,9
OutDegreeCount,3,38,3,2,2,5,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,36,13,1
MPCValue,0.00000,0.23704,0.29388,0.80000,0.89751,0.90000,0.92800,0.93061,0.93223,0.93728,0.96000,0.97500
MPCCount,1,1,1,3,1,36,1,3,2,4,2,1
