Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,65
OutDegreeValue,1,2,3,4,5,7,8,10,11,13
OutDegreeCount,4,46,3,4,1,1,1,2,2,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,44,11,2
MPCValue,0.00000,0.23704,0.26250,0.71111,0.80000,0.90000,0.91852,0.92098,0.92517,0.93061,0.93223,0.94815,0.96000,0.97500,1.00000
MPCCount,1,1,1,1,4,44,1,2,2,1,1,2,2,1,1
