Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,91
OutDegreeValue,1,2,3,4,5,6,10,11,14
OutDegreeCount,3,60,16,3,1,1,4,2,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,61,23,1
MPCValue,0.00000,0.14933,0.18333,0.80000,0.86667,0.88889,0.90000,0.90284,0.91429,0.93061,0.93223,0.93728,0.94815,1.00000
MPCCount,1,1,1,3,1,1,60,1,4,13,1,1,2,1
