Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,56
OutDegreeValue,1,2,3,4,5,6,7
OutDegreeCount,4,33,9,1,2,6,1
NAValue,1,2,3,4,5,6
NACount,1,3,5,33,11,3
MPCValue,0.00000,0.26250,0.33333,0.45000,0.73469,0.80000,0.90000,0.90888,0.93061,0.93223,0.93728,1.00000
MPCCount,1,1,1,1,1,4,33,2,4,1,4,3
