Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,51
OutDegreeValue,1,2,3,4,6,8,9
OutDegreeCount,4,34,4,1,5,2,1
NAValue,1,2,3,4,5
NACount,1,2,4,33,11
MPCValue,0.00000,0.23704,0.29388,0.80000,0.86667,0.90000,0.92410,0.93010,0.93061,0.93728,0.94815,0.96000
MPCCount,1,1,1,4,1,32,1,1,2,4,1,2
