Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,101
OutDegreeValue,1,2,3,4,6,8,10,11,17
OutDegreeCount,3,67,18,3,3,2,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,66,28,1
MPCValue,0.00000,0.12593,0.23704,0.76667,0.80000,0.90000,0.90284,0.91429,0.93061,0.93728,0.94815,0.96000,1.00000
MPCCount,1,1,1,1,3,65,1,3,17,2,3,2,1
