Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,130
OutDegreeValue,1,2,3,4,5,6,7,8,9,10,19
OutDegreeCount,6,79,27,4,3,5,2,1,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,5,6,79,34,5
MPCValue,0.00000,0.11400,0.29388,0.38400,0.80000,0.88889,0.90000,0.91429,0.92410,0.92800,0.93010,0.93061,0.93223,0.93728,1.00000
MPCCount,1,1,3,1,6,2,79,1,1,2,1,22,3,2,5
