Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,52
OutDegreeValue,1,2,3,7,8,11,13
OutDegreeCount,1,42,1,1,1,5,1
NAValue,1,3,4,5
NACount,1,1,40,10
MPCValue,0.00000,0.81962,0.83333,0.92222,0.93750,0.95156,0.95936,0.96939,1.00000
MPCCount,1,1,1,1,40,1,4,1,2
