Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,80
OutDegreeValue,1,2,3,4,6,8,9,16
OutDegreeCount,5,51,12,3,2,5,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,51,19,2
MPCValue,0.00000,0.13287,0.29388,0.80000,0.89751,0.90000,0.90888,0.91349,0.93010,0.93061,0.94815,1.00000
MPCCount,1,1,1,5,1,51,1,3,2,10,2,2
