Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,100
OutDegreeValue,1,2,3,4,5,7,8,9,10,12
OutDegreeCount,7,59,21,4,1,4,1,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,6,7,59,21,6
MPCValue,0.00000,0.38400,0.45000,0.80000,0.86367,0.88533,0.90000,0.93061,0.93223,0.94800,0.95556,1.00000
MPCCount,1,4,2,7,1,4,59,15,1,1,1,4
