Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,87
OutDegreeValue,1,2,3,4,5,6,8,9,13
OutDegreeCount,8,51,18,1,2,2,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,6,7,50,19,4
MPCValue,0.00000,0.15918,0.29388,0.45000,0.53333,0.60000,0.80000,0.89751,0.90000,0.91349,0.93061,0.93600,0.96667,0.98400,1.00000
MPCCount,1,1,1,2,1,1,7,1,50,3,15,1,1,1,1
