Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,111
OutDegreeValue,1,2,3,4,5,8,9,10,13,21
OutDegreeCount,3,73,22,3,2,3,2,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,71,30,2
MPCValue,0.00000,0.10413,0.15918,0.76800,0.80000,0.88163,0.88889,0.89751,0.90000,0.91349,0.93061,0.93223,0.97500,1.00000
MPCCount,1,1,1,2,3,1,2,2,71,3,20,2,1,1
