Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,87
OutDegreeValue,1,2,3,4,8,9,10,27
OutDegreeCount,1,61,16,1,4,1,2,1
NAValue,1,3,4,5
NACount,1,1,59,26
MPCValue,0.00000,0.83333,0.87950,0.93750,0.95156,0.95238,0.96939,0.98765,1.00000
MPCCount,1,1,1,59,4,2,16,1,2
