Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,95
OutDegreeValue,1,2,3,4,5,6,9,10,14,16
OutDegreeCount,5,60,20,2,1,1,3,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,7,59,24,2
MPCValue,0.00000,0.13287,0.14933,0.71111,0.76800,0.80000,0.90000,0.91429,0.92410,0.93061,0.93223,0.93728,0.97500,1.00000
MPCCount,1,1,1,1,1,5,59,1,3,18,1,1,1,1
