Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,74
OutDegreeValue,1,2,3,4,6,9,11,24
OutDegreeCount,1,55,8,2,4,2,1,1
NAValue,1,3,4,5
NACount,1,1,49,23
MPCValue,0.00000,0.83333,0.90265,0.93750,0.96260,0.96939,0.97633,0.98765,1.00000
MPCCount,1,1,1,49,2,8,4,2,6
