Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,96
OutDegreeValue,1,2,3,4,5,6,7,8,9,12
OutDegreeCount,6,60,12,9,2,1,2,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,5,6,58,22,4
MPCValue,0.00000,0.17041,0.29388,0.38400,0.80000,0.86367,0.88533,0.88889,0.89751,0.90000,0.93061,0.93223,0.96000,0.97500,1.00000
MPCCount,1,1,1,3,6,1,2,3,2,58,10,2,2,3,1
