Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,48
OutDegreeValue,1,2,3,4,5,6,7
OutDegreeCount,3,32,2,1,1,8,1
NAValue,1,2,3,4,5
NACount,1,4,1,30,12
MPCValue,0.00000,0.26250,0.33333,0.60000,0.80000,0.82367,0.88889,0.90000,0.90888,0.93061,0.93728,0.96000
MPCCount,1,1,1,2,1,1,1,30,3,1,4,2
